Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
173.850000 155845.000000 176185.000000 176185.000000
173.860000 155634.000000 176253.000000 176253.000000
173.870000 155427.000000 176319.000000 176319.000000
173.880000 155224.000000 176384.000000 176384.000000
173.890000 155026.000000 176447.000000 176447.000000
173.900000 154831.000000 176507.000000 176507.000000
173.910000 154641.000000 176566.000000 176566.000000
173.920000 154455.000000 176622.000000 176622.000000
173.930000 154273.000000 176677.000000 176677.000000
173.940000 154095.000000 176729.000000 176729.000000
173.950000 153921.000000 176778.000000 176778.000000
173.960000 153752.000000 176826.000000 176826.000000
173.970000 153586.000000 176871.000000 176871.000000
173.980000 153424.000000 176914.000000 176914.000000
173.990000 153266.000000 176955.000000 176955.000000
174.000000 153112.000000 176993.000000 176993.000000
174.010000 152961.000000 177030.000000 177030.000000
174.020000 152814.000000 177064.000000 177064.000000
174.030000 152671.000000 177097.000000 177097.000000
174.040000 152532.000000 177127.000000 177127.000000
174.050000 152396.000000 177156.000000 177156.000000
174.060000 152265.000000 177183.000000 177183.000000
174.070000 152137.000000 177208.000000 177208.000000
174.080000 152012.000000 177231.000000 177231.000000
174.090000 151892.000000 177253.000000 177253.000000
174.100000 151775.000000 177273.000000 177273.000000
174.110000 151663.000000 177292.000000 177292.000000
174.120000 151555.000000 177309.000000 177309.000000
174.130000 151451.000000 177324.000000 177324.000000
174.140000 151351.000000 177338.000000 177338.000000
174.150000 151255.000000 177351.000000 177351.000000
174.160000 151164.000000 177362.000000 177362.000000
174.170000 151078.000000 177371.000000 177371.000000
174.180000 150995.000000 177378.000000 177378.000000
174.190000 150917.000000 177384.000000 177384.000000
174.200000 150844.000000 177388.000000 177388.000000
174.210000 150775.000000 177390.000000 177390.000000
174.220000 150710.000000 177390.000000 177390.000000
174.230000 150649.000000 177388.000000 177388.000000
174.240000 150593.000000 177384.000000 177384.000000
174.250000 150540.000000 177378.000000 177378.000000
174.260000 150492.000000 177371.000000 177371.000000
174.270000 150447.000000 177361.000000 177361.000000
174.280000 150407.000000 177349.000000 177349.000000
174.290000 150370.000000 177334.000000 177334.000000
174.300000 150337.000000 177318.000000 177318.000000
174.310000 150308.000000 177300.000000 177300.000000
174.320000 150282.000000 177279.000000 177279.000000
174.330000 150260.000000 177257.000000 177257.000000
174.340000 150241.000000 177232.000000 177232.000000
174.350000 150226.000000 177205.000000 177205.000000
174.360000 150215.000000 177177.000000 177177.000000
174.370000 150207.000000 177146.000000 177146.000000
174.380000 150203.000000 177114.000000 177114.000000
174.390000 150203.000000 177079.000000 177079.000000
174.400000 150206.000000 177043.000000 177043.000000
174.410000 150213.000000 177005.000000 177005.000000
174.420000 150225.000000 176966.000000 176966.000000
174.430000 150240.000000 176924.000000 176924.000000
174.440000 150259.000000 176881.000000 176881.000000
174.450000 150282.000000 176837.000000 176837.000000
174.460000 150309.000000 176791.000000 176791.000000
174.470000 150341.000000 176743.000000 176743.000000
174.480000 150377.000000 176694.000000 176694.000000
174.490000 150417.000000 176644.000000 176644.000000
174.500000 150463.000000 176592.000000 176592.000000
174.510000 150513.000000 176538.000000 176538.000000
174.520000 150568.000000 176483.000000 176483.000000
174.530000 150628.000000 176427.000000 176427.000000
174.540000 150693.000000 176368.000000 176368.000000
174.550000 150763.000000 176309.000000 176309.000000
174.560000 150838.000000 176248.000000 176248.000000
174.570000 150918.000000 176185.000000 176185.000000
174.580000 151003.000000 176121.000000 176121.000000
174.590000 151092.000000 176055.000000 176055.000000
174.600000 151186.000000 175988.000000 175988.000000
174.610000 151285.000000 175919.000000 175919.000000
174.620000 151388.000000 175848.000000 175848.000000
174.630000 151495.000000 175777.000000 175777.000000
174.640000 151606.000000 175703.000000 175703.000000
174.650000 151720.000000 175629.000000 175629.000000
174.660000 151839.000000 175553.000000 175553.000000
174.670000 151961.000000 175476.000000 175476.000000
174.680000 152086.000000 175397.000000 175397.000000
174.690000 152215.000000 175318.000000 175318.000000
174.700000 152347.000000 175237.000000 175237.000000
174.710000 152483.000000 175155.000000 175155.000000
174.720000 152622.000000 175072.000000 175072.000000
174.730000 152764.000000 174989.000000 174989.000000
174.740000 152909.000000 174904.000000 174904.000000
174.750000 153058.000000 174819.000000 174819.000000
174.760000 153210.000000 174733.000000 174733.000000
174.770000 153366.000000 174646.000000 174646.000000
174.780000 153525.000000 174558.000000 174558.000000
174.790000 153688.000000 174470.000000 174470.000000
174.800000 153854.000000 174382.000000 174382.000000
174.810000 154024.000000 174293.000000 174293.000000
174.820000 154197.000000 174203.000000 174203.000000
174.830000 154375.000000 174113.000000 174113.000000
174.840000 154555.000000 174022.000000 174022.000000
174.850000 154739.000000 173931.000000 173931.000000
174.860000 154927.000000 173840.000000 173840.000000
174.870000 155118.000000 173748.000000 173748.000000
174.880000 155312.000000 173656.000000 173656.000000
174.890000 155509.000000 173563.000000 173563.000000
174.900000 155709.000000 173470.000000 173470.000000
174.910000 155911.000000 173376.000000 173376.000000
174.920000 156117.000000 173282.000000 173282.000000
174.930000 156325.000000 173188.000000 173188.000000
174.940000 156535.000000 173093.000000 173093.000000
174.950000 156747.000000 172998.000000 172998.000000
174.960000 156962.000000 172903.000000 172903.000000
174.970000 157178.000000 172808.000000 172808.000000
174.980000 157396.000000 172712.000000 172712.000000
174.990000 157616.000000 172616.000000 172616.000000
175.000000 157837.000000 172520.000000 172520.000000
175.010000 158060.000000 172423.000000 172423.000000
175.020000 158284.000000 172327.000000 172327.000000
175.030000 158510.000000 172231.000000 172231.000000
175.040000 158738.000000 172134.000000 172134.000000
175.050000 158966.000000 172038.000000 172038.000000
175.060000 159197.000000 171942.000000 171942.000000
175.070000 159428.000000 171846.000000 171846.000000
175.080000 159662.000000 171750.000000 171750.000000
175.090000 159896.000000 171654.000000 171654.000000
175.100000 160132.000000 171559.000000 171559.000000
175.110000 160369.000000 171464.000000 171464.000000
175.120000 160608.000000 171370.000000 171370.000000
175.130000 160848.000000 171276.000000 171276.000000
175.140000 161089.000000 171182.000000 171182.000000
175.150000 161331.000000 171089.000000 171089.000000
175.160000 161575.000000 170996.000000 170996.000000
175.170000 161819.000000 170903.000000 170903.000000
175.180000 162064.000000 170811.000000 170811.000000
175.190000 162310.000000 170720.000000 170720.000000
175.200000 162556.000000 170629.000000 170629.000000
175.210000 162803.000000 170538.000000 170538.000000
175.220000 163050.000000 170448.000000 170448.000000
175.230000 163297.000000 170359.000000 170359.000000
175.240000 163544.000000 170270.000000 170270.000000
175.250000 163791.000000 170181.000000 170181.000000
175.260000 164037.000000 170093.000000 170093.000000
175.270000 164283.000000 170006.000000 170006.000000
175.280000 164529.000000 169919.000000 169919.000000
175.290000 164774.000000 169832.000000 169832.000000
175.300000 165019.000000 169747.000000 169747.000000
175.310000 165262.000000 169661.000000 169661.000000
175.320000 165505.000000 169577.000000 169577.000000
175.330000 165747.000000 169493.000000 169493.000000
175.340000 165988.000000 169409.000000 169409.000000
175.350000 166229.000000 169327.000000 169327.000000
175.360000 166468.000000 169245.000000 169245.000000
175.370000 166705.000000 169164.000000 169164.000000
175.380000 166942.000000 169084.000000 169084.000000
175.390000 167177.000000 169005.000000 169005.000000
175.400000 167410.000000 168927.000000 168927.000000
175.410000 167642.000000 168851.000000 168851.000000
175.420000 167872.000000 168776.000000 168776.000000
175.430000 168100.000000 168702.000000 168702.000000
175.440000 168326.000000 168629.000000 168629.000000
175.450000 168550.000000 168558.000000 168558.000000
175.460000 168772.000000 168488.000000 168488.000000
175.470000 168992.000000 168420.000000 168420.000000
175.480000 169210.000000 168353.000000 168353.000000
175.490000 169425.000000 168287.000000 168287.000000
175.500000 169638.000000 168223.000000 168223.000000
175.510000 169849.000000 168160.000000 168160.000000
175.520000 170057.000000 168098.000000 168098.000000
175.530000 170264.000000 168038.000000 168038.000000
175.540000 170467.000000 167978.000000 167978.000000
175.550000 170669.000000 167920.000000 167920.000000
175.560000 170868.000000 167862.000000 167862.000000
175.570000 171065.000000 167806.000000 167806.000000
175.580000 171260.000000 167751.000000 167751.000000
175.590000 171452.000000 167696.000000 167696.000000
175.600000 171641.000000 167643.000000 167643.000000
175.610000 171828.000000 167590.000000 167590.000000
175.620000 172012.000000 167539.000000 167539.000000
175.630000 172193.000000 167489.000000 167489.000000
175.640000 172371.000000 167439.000000 167439.000000
175.650000 172546.000000 167391.000000 167391.000000
175.660000 172718.000000 167345.000000 167345.000000
175.670000 172887.000000 167299.000000 167299.000000
175.680000 173053.000000 167256.000000 167256.000000
175.690000 173215.000000 167213.000000 167213.000000
175.700000 173374.000000 167172.000000 167172.000000
175.710000 173530.000000 167133.000000 167133.000000
175.720000 173682.000000 167095.000000 167095.000000
175.730000 173831.000000 167059.000000 167059.000000
175.740000 173977.000000 167024.000000 167024.000000
175.750000 174119.000000 166991.000000 166991.000000
175.760000 174258.000000 166959.000000 166959.000000
175.770000 174394.000000 166929.000000 166929.000000
175.780000 174527.000000 166900.000000 166900.000000
175.790000 174657.000000 166873.000000 166873.000000
175.800000 174783.000000 166848.000000 166848.000000
175.810000 174907.000000 166823.000000 166823.000000
175.820000 175027.000000 166801.000000 166801.000000
175.830000 175144.000000 166779.000000 166779.000000
175.840000 175259.000000 166759.000000 166759.000000
175.850000 175370.000000 166740.000000 166740.000000
175.860000 175479.000000 166722.000000 166722.000000
175.870000 175584.000000 166705.000000 166705.000000
175.880000 175687.000000 166690.000000 166690.000000
175.890000 175787.000000 166676.000000 166676.000000
175.900000 175884.000000 166662.000000 166662.000000
175.910000 175978.000000 166650.000000 166650.000000
175.920000 176069.000000 166639.000000 166639.000000
175.930000 176157.000000 166630.000000 166630.000000
175.940000 176243.000000 166621.000000 166621.000000
175.950000 176325.000000 166614.000000 166614.000000
175.960000 176405.000000 166608.000000 166608.000000
175.970000 176482.000000 166603.000000 166603.000000
175.980000 176556.000000 166599.000000 166599.000000
175.990000 176627.000000 166597.000000 166597.000000
176.000000 176695.000000 166596.000000 166596.000000
176.010000 176760.000000 166597.000000 166597.000000
176.020000 176822.000000 166600.000000 166600.000000
176.030000 176882.000000 166604.000000 166604.000000
176.040000 176938.000000 166609.000000 166609.000000
176.050000 176992.000000 166616.000000 166616.000000
176.060000 177043.000000 166625.000000 166625.000000
176.070000 177091.000000 166636.000000 166636.000000
176.080000 177136.000000 166648.000000 166648.000000
176.090000 177179.000000 166662.000000 166662.000000
176.100000 177219.000000 166677.000000 166677.000000
176.110000 177256.000000 166694.000000 166694.000000
176.120000 177290.000000 166712.000000 166712.000000
176.130000 177322.000000 166731.000000 166731.000000
176.140000 177351.000000 166752.000000 166752.000000
176.150000 177378.000000 166775.000000 166775.000000
176.160000 177403.000000 166798.000000 166798.000000
176.170000 177424.000000 166823.000000 166823.000000
176.180000 177444.000000 166849.000000 166849.000000
176.190000 177461.000000 166876.000000 166876.000000
176.200000 177475.000000 166904.000000 166904.000000
176.210000 177486.000000 166933.000000 166933.000000
176.220000 177495.000000 166962.000000 166962.000000
176.230000 177501.000000 166993.000000 166993.000000
176.240000 177504.000000 167025.000000 167025.000000
176.250000 177504.000000 167058.000000 167058.000000
176.260000 177500.000000 167092.000000 167092.000000
176.270000 177493.000000 167127.000000 167127.000000
