Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
183.555          -0.110947       -6.356791
183.570          -0.111300       -6.377031
183.585          -0.111627       -6.395766
183.600          -0.111928       -6.412983
183.615          -0.112201       -6.428671
183.630          -0.112448       -6.442817
183.645          -0.112668       -6.455413
183.660          -0.112861       -6.466449
183.675          -0.113026       -6.475916
183.690          -0.113164       -6.483806
183.705          -0.113274       -6.490114
183.720          -0.113356       -6.494832
183.735          -0.113411       -6.497956
183.750          -0.113437       -6.499482
183.765          -0.113436       -6.499406
183.780          -0.113407       -6.497726
183.795          -0.113349       -6.494439
183.810          -0.113264       -6.489547
183.825          -0.113151       -6.483048
183.840          -0.113009       -6.474945
183.855          -0.112840       -6.465239
183.870          -0.112642       -6.453933
183.885          -0.112417       -6.441031
183.900          -0.112164       -6.426538
183.915          -0.111884       -6.410460
183.930          -0.111575       -6.392803
183.945          -0.111240       -6.373575
183.960          -0.110877       -6.352785
183.975          -0.110487       -6.330440
183.990          -0.110070       -6.306552
184.005          -0.109626       -6.281131
184.020          -0.109156       -6.254189
184.035          -0.108660       -6.225739
184.050          -0.108137       -6.195793
184.065          -0.107588       -6.164367
184.080          -0.107014       -6.131473
184.095          -0.106415       -6.097129
184.110          -0.105791       -6.061351
184.125          -0.105141       -6.024154
184.140          -0.104468       -5.985558
184.155          -0.103770       -5.945580
184.170          -0.103048       -5.904239
184.185          -0.102303       -5.861554
184.200          -0.101535       -5.817546
184.215          -0.100745       -5.772236
184.230          -0.099931       -5.725644
184.245          -0.099096       -5.677793
184.260          -0.098239       -5.628703
184.275          -0.097361       -5.578399
184.290          -0.096463       -5.526903
184.305          -0.095543       -5.474239
184.320          -0.094604       -5.420430
184.335          -0.093646       -5.365501
184.350          -0.092668       -5.309476
184.365          -0.091671       -5.252380
184.380          -0.090657       -5.194238
184.395          -0.089624       -5.135076
184.410          -0.088574       -5.074919
184.425          -0.087507       -5.013793
184.440          -0.086424       -4.951723
184.455          -0.085325       -4.888737
184.470          -0.084210       -4.824860
184.485          -0.083080       -4.760118
184.500          -0.081935       -4.694538
184.515          -0.080776       -4.628145
184.530          -0.079604       -4.560967
184.545          -0.078418       -4.493029
184.560          -0.077220       -4.424358
184.575          -0.076009       -4.354979
184.590          -0.074786       -4.284919
184.605          -0.073552       -4.214204
184.620          -0.072307       -4.142858
184.635          -0.071051       -4.070908
184.650          -0.069785       -3.998379
184.665          -0.068509       -3.925294
184.680          -0.067225       -3.851680
184.695          -0.065931       -3.777560
184.710          -0.064629       -3.702958
184.725          -0.063319       -3.627898
184.740          -0.062001       -3.552403
184.755          -0.060676       -3.476494
184.770          -0.059345       -3.400196
184.785          -0.058007       -3.323529
184.800          -0.056662       -3.246515
184.815          -0.055313       -3.169174
184.830          -0.053957       -3.091527
184.845          -0.052597       -3.013593
184.860          -0.051232       -2.935391
184.875          -0.049863       -2.856940
184.890          -0.048490       -2.778258
184.905          -0.047113       -2.699362
184.920          -0.045732       -2.620268
184.935          -0.044349       -2.540992
184.950          -0.042962       -2.461551
184.965          -0.041573       -2.381958
184.980          -0.040181       -2.302227
184.995          -0.038788       -2.222372
185.010          -0.037392       -2.142405
185.025          -0.035995       -2.062338
185.040          -0.034596       -1.982182
185.055          -0.033195       -1.901948
185.070          -0.031794       -1.821646
185.085          -0.030391       -1.741284
185.100          -0.028988       -1.660872
185.115          -0.027583       -1.580417
185.130          -0.026179       -1.499926
185.145          -0.024773       -1.419405
185.160          -0.023368       -1.338862
185.175          -0.021961       -1.258300
185.190          -0.020555       -1.177724
185.205          -0.019149       -1.097140
185.220          -0.017742       -1.016549
185.235          -0.016336       -0.935955
185.250          -0.014929       -0.855361
185.265          -0.013522       -0.774768
185.280          -0.012116       -0.694178
185.295          -0.010709       -0.613592
185.310          -0.009303       -0.533011
185.325          -0.007896       -0.452434
185.340          -0.006490       -0.371861
185.355          -0.005084       -0.291293
185.370          -0.003678       -0.210728
