Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
184.305          -0.098362       -5.635705
184.320          -0.097414       -5.581416
184.335          -0.096447       -5.525984
184.350          -0.095460       -5.469435
184.365          -0.094454       -5.411794
184.380          -0.093429       -5.353085
184.395          -0.092386       -5.293336
184.410          -0.091326       -5.232571
184.425          -0.090248       -5.170818
184.440          -0.089153       -5.108101
184.455          -0.088042       -5.044448
184.470          -0.086915       -4.979884
184.485          -0.085773       -4.914437
184.500          -0.084616       -4.848133
184.515          -0.083444       -4.780998
184.530          -0.082258       -4.713059
184.545          -0.081059       -4.644343
184.560          -0.079847       -4.574875
184.575          -0.078622       -4.504683
184.590          -0.077384       -4.433792
184.605          -0.076135       -4.362228
184.620          -0.074875       -4.290017
184.635          -0.073604       -4.217185
184.650          -0.072322       -4.143757
184.665          -0.071031       -4.069758
184.680          -0.069730       -3.995212
184.695          -0.068419       -3.920145
184.710          -0.067101       -3.844580
184.725          -0.065773       -3.768541
184.740          -0.064438       -3.692052
184.755          -0.063096       -3.615134
184.770          -0.061746       -3.537811
184.785          -0.060390       -3.460104
184.800          -0.059028       -3.382035
184.815          -0.057659       -3.303624
184.830          -0.056285       -3.224892
184.845          -0.054906       -3.145860
184.860          -0.053521       -3.066545
184.875          -0.052132       -2.986967
184.890          -0.050739       -2.907143
184.905          -0.049342       -2.827092
184.920          -0.047941       -2.746829
184.935          -0.046537       -2.666372
184.950          -0.045130       -2.585734
184.965          -0.043719       -2.504932
184.980          -0.042306       -2.423979
184.995          -0.040891       -2.342889
185.010          -0.039474       -2.261674
185.025          -0.038054       -2.180346
185.040          -0.036633       -2.098918
185.055          -0.035210       -2.017399
185.070          -0.033786       -1.935800
185.085          -0.032361       -1.854130
185.100          -0.030934       -1.772397
185.115          -0.029507       -1.690610
185.130          -0.028078       -1.608776
185.145          -0.026649       -1.526902
185.160          -0.025220       -1.444994
185.175          -0.023790       -1.363057
185.190          -0.022359       -1.281097
185.205          -0.020929       -1.199117
185.220          -0.019497       -1.117122
185.235          -0.018066       -1.035114
185.250          -0.016635       -0.953097
185.265          -0.015203       -0.871072
185.280          -0.013771       -0.789041
185.295          -0.012340       -0.707006
185.310          -0.010908       -0.624968
185.325          -0.009476       -0.542927
185.340          -0.008044       -0.460883
185.355          -0.006612       -0.378836
185.370          -0.005180       -0.296785
185.385          -0.003748       -0.214730
185.400          -0.002316       -0.132670
185.415          -0.000883       -0.050604
185.430           0.000549        0.031471
185.445           0.001982        0.113555
185.460           0.003415        0.195650
185.475           0.004848        0.277757
185.490           0.006281        0.359880
185.505           0.007715        0.442019
185.520           0.009149        0.524176
185.535           0.010583        0.606353
185.550           0.012018        0.688553
185.565           0.013453        0.770776
185.580           0.014888        0.853025
185.595           0.016324        0.935300
185.610           0.017761        1.017604
185.625           0.019198        1.099936
185.640           0.020635        1.182299
185.655           0.022073        1.264694
185.670           0.023512        1.347119
185.685           0.024951        1.429577
185.700           0.026391        1.512066
185.715           0.027831        1.594587
185.730           0.029272        1.677140
185.745           0.030713        1.759722
185.760           0.032155        1.842335
185.775           0.033597        1.924975
185.790           0.035040        2.007641
185.805           0.036483        2.090332
185.820           0.037927        2.173045
185.835           0.039371        2.255777
185.850           0.040815        2.338526
185.865           0.042259        2.421288
185.880           0.043704        2.504061
185.895           0.045149        2.586839
185.910           0.046594        2.669620
185.925           0.048038        2.752399
185.940           0.049483        2.835172
185.955           0.050928        2.917934
185.970           0.052372        3.000679
185.985           0.053816        3.083404
186.000           0.055259        3.166102
186.015           0.056702        3.248768
186.030           0.058144        3.331397
186.045           0.059585        3.413982
186.060           0.061026        3.496519
186.075           0.062465        3.579000
186.090           0.063904        3.661420
186.105           0.065341        3.743774
186.120           0.066777        3.826054
